"presetKey","presetKey0","presetKey1","presetKey2","keyName","nameEn","nameTransl","nameTranslLength","nameTranslWarnings","duplicateTranslation","notTranslatedName","termsEn","termsTransl","termsTranslLength","termsTranslWarnings","icon","suggestion","fields","searchable","matchScore","tags0","tags1","tags2","tags3","tags4","tagsLength","addTags0","addTags1","addTags2","addTags3","addTags4","addTagsLength","removeTags0","removeTags1","removeTags2","removeTags3","removeTags4","removeTagsLength","geometryArea","geometryLine","geometryPoint","geometryVertex","geometryRelation","endRec"
"shop/convenience/Кулинария","shop","convenience","Кулинария","Кулинария"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Кулинария","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/全家","shop","convenience","全家","全家"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=全家","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Мечта","shop","convenience","Мечта","Мечта"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Мечта","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Epicerie","shop","convenience","Epicerie","Epicerie"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Epicerie","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Кировский","shop","convenience","Кировский","Кировский"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Кировский","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Food Mart","shop","convenience","Food Mart","Food Mart"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Food Mart","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Delikatesy","shop","convenience","Delikatesy","Delikatesy"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Delikatesy","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/ポプラ","shop","convenience","ポプラ","ポプラ"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=ポプラ","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Lewiatan","shop","convenience","Lewiatan","Lewiatan"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Lewiatan","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Продуктовый магазин","shop","convenience","Продуктовый магазин","Продуктовый магазин"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Продуктовый магазин","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Продуктовый","shop","convenience","Продуктовый","Продуктовый"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Продуктовый","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/セイコーマート (Seicomart)","shop","convenience","セイコーマート (Seicomart)","セイコーマート (Seicomart)"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=セイコーマート (Seicomart)","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Виктория","shop","convenience","Виктория","Виктория"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Виктория","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Весна","shop","convenience","Весна","Весна"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Весна","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Mini Market Non-Stop","shop","convenience","Mini Market Non-Stop","Mini Market Non-Stop"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Mini Market Non-Stop","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Копеечка","shop","convenience","Копеечка","Копеечка"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Копеечка","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Royal Farms","shop","convenience","Royal Farms","Royal Farms"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Royal Farms","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Alfamart","shop","convenience","Alfamart","Alfamart"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Alfamart","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Indomaret","shop","convenience","Indomaret","Indomaret"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Indomaret","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/магазин","shop","convenience","магазин","магазин"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=магазин","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/全家便利商店","shop","convenience","全家便利商店","全家便利商店"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=全家便利商店","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Boutique","shop","convenience","Boutique","Boutique"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Boutique","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/მარკეტი (Market)","shop","convenience","მარკეტი (Market)","მარკეტი (Market)"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=მარკეტი (Market)","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Stores","shop","convenience","Stores","Stores"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Stores","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/chemist/dm","shop","chemist","dm","dm"," "," ",0," "," "," "," "," ",0," ","chemist",true,"operator,address,building_area,opening_hours"," "," ","name=dm","shop=chemist"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/chemist/Müller","shop","chemist","Müller","Müller"," "," ",0," "," "," "," "," ",0," ","chemist",true,"operator,address,building_area,opening_hours"," "," ","name=Müller","shop=chemist"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/chemist/Schlecker","shop","chemist","Schlecker","Schlecker"," "," ",0," "," "," "," "," ",0," ","chemist",true,"operator,address,building_area,opening_hours"," "," ","name=Schlecker","shop=chemist"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/chemist/Etos","shop","chemist","Etos","Etos"," "," ",0," "," "," "," "," ",0," ","chemist",true,"operator,address,building_area,opening_hours"," "," ","name=Etos","shop=chemist"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/chemist/Bipa","shop","chemist","Bipa","Bipa"," "," ",0," "," "," "," "," ",0," ","chemist",true,"operator,address,building_area,opening_hours"," "," ","name=Bipa","shop=chemist"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/chemist/Rossmann","shop","chemist","Rossmann","Rossmann"," "," ",0," "," "," "," "," ",0," ","chemist",true,"operator,address,building_area,opening_hours"," "," ","name=Rossmann","shop=chemist"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/chemist/DM Drogeriemarkt","shop","chemist","DM Drogeriemarkt","DM Drogeriemarkt"," "," ",0," "," "," "," "," ",0," ","chemist",true,"operator,address,building_area,opening_hours"," "," ","name=DM Drogeriemarkt","shop=chemist"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/chemist/Ihr Platz","shop","chemist","Ihr Platz","Ihr Platz"," "," ",0," "," "," "," "," ",0," ","chemist",true,"operator,address,building_area,opening_hours"," "," ","name=Ihr Platz","shop=chemist"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/chemist/Douglas","shop","chemist","Douglas","Douglas"," "," ",0," "," "," "," "," ",0," ","chemist",true,"operator,address,building_area,opening_hours"," "," ","name=Douglas","shop=chemist"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/chemist/Kruidvat","shop","chemist","Kruidvat","Kruidvat"," "," ",0," "," "," "," "," ",0," ","chemist",true,"operator,address,building_area,opening_hours"," "," ","name=Kruidvat","shop=chemist"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car_repair/Kwik Fit","shop","car_repair","Kwik Fit","Kwik Fit"," "," ",0," "," "," "," "," ",0," ","car",true,"operator,address,building_area,opening_hours"," "," ","name=Kwik Fit","shop=car_repair"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car_repair/ATU","shop","car_repair","ATU","ATU"," "," ",0," "," "," "," "," ",0," ","car",true,"operator,address,building_area,opening_hours"," "," ","name=ATU","shop=car_repair"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car_repair/Kwik-Fit","shop","car_repair","Kwik-Fit","Kwik-Fit"," "," ",0," "," "," "," "," ",0," ","car",true,"operator,address,building_area,opening_hours"," "," ","name=Kwik-Fit","shop=car_repair"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car_repair/Midas","shop","car_repair","Midas","Midas"," "," ",0," "," "," "," "," ",0," ","car",true,"operator,address,building_area,opening_hours"," "," ","name=Midas","shop=car_repair"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car_repair/Feu Vert","shop","car_repair","Feu Vert","Feu Vert"," "," ",0," "," "," "," "," ",0," ","car",true,"operator,address,building_area,opening_hours"," "," ","name=Feu Vert","shop=car_repair"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car_repair/Norauto","shop","car_repair","Norauto","Norauto"," "," ",0," "," "," "," "," ",0," ","car",true,"operator,address,building_area,opening_hours"," "," ","name=Norauto","shop=car_repair"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car_repair/Speedy","shop","car_repair","Speedy","Speedy"," "," ",0," "," "," "," "," ",0," ","car",true,"operator,address,building_area,opening_hours"," "," ","name=Speedy","shop=car_repair"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car_repair/Pit Stop","shop","car_repair","Pit Stop","Pit Stop"," "," ",0," "," "," "," "," ",0," ","car",true,"operator,address,building_area,opening_hours"," "," ","name=Pit Stop","shop=car_repair"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car_repair/Jiffy Lube","shop","car_repair","Jiffy Lube","Jiffy Lube"," "," ",0," "," "," "," "," ",0," ","car",true,"operator,address,building_area,opening_hours"," "," ","name=Jiffy Lube","shop=car_repair"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car_repair/Шиномонтаж","shop","car_repair","Шиномонтаж","Шиномонтаж"," "," ",0," "," "," "," "," ",0," ","car",true,"operator,address,building_area,opening_hours"," "," ","name=Шиномонтаж","shop=car_repair"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car_repair/СТО","shop","car_repair","СТО","СТО"," "," ",0," "," "," "," "," ",0," ","car",true,"operator,address,building_area,opening_hours"," "," ","name=СТО","shop=car_repair"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car_repair/O'Reilly Auto Parts","shop","car_repair","O'Reilly Auto Parts","O'Reilly Auto Parts"," "," ",0," "," "," "," "," ",0," ","car",true,"operator,address,building_area,opening_hours"," "," ","name=O'Reilly Auto Parts","shop=car_repair"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car_repair/Carglass","shop","car_repair","Carglass","Carglass"," "," ",0," "," "," "," "," ",0," ","car",true,"operator,address,building_area,opening_hours"," "," ","name=Carglass","shop=car_repair"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car_repair/шиномонтаж","shop","car_repair","шиномонтаж","шиномонтаж"," "," ",0," "," "," "," "," ",0," ","car",true,"operator,address,building_area,opening_hours"," "," ","name=шиномонтаж","shop=car_repair"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car_repair/Euromaster","shop","car_repair","Euromaster","Euromaster"," "," ",0," "," "," "," "," ",0," ","car",true,"operator,address,building_area,opening_hours"," "," ","name=Euromaster","shop=car_repair"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car_repair/Firestone","shop","car_repair","Firestone","Firestone"," "," ",0," "," "," "," "," ",0," ","car",true,"operator,address,building_area,opening_hours"," "," ","name=Firestone","shop=car_repair"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
