"presetKey","presetKey0","presetKey1","presetKey2","keyName","nameEn","nameTransl","nameTranslLength","nameTranslWarnings","duplicateTranslation","notTranslatedName","termsEn","termsTransl","termsTranslLength","termsTranslWarnings","icon","suggestion","fields","searchable","matchScore","tags0","tags1","tags2","tags3","tags4","tagsLength","addTags0","addTags1","addTags2","addTags3","addTags4","addTagsLength","removeTags0","removeTags1","removeTags2","removeTags3","removeTags4","removeTagsLength","geometryArea","geometryLine","geometryPoint","geometryVertex","geometryRelation","endRec"
"shop/bakery/Bäcker","shop","bakery","Bäcker","Bäcker"," "," ",0," "," "," "," "," ",0," ","bakery",true,"operator,address,building_area,opening_hours"," "," ","name=Bäcker","shop=bakery"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/bakery/Schäfer's","shop","bakery","Schäfer's","Schäfer's"," "," ",0," "," "," "," "," ",0," ","bakery",true,"operator,address,building_area,opening_hours"," "," ","name=Schäfer's","shop=bakery"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/bakery/Panaderia","shop","bakery","Panaderia","Panaderia"," "," ",0," "," "," "," "," ",0," ","bakery",true,"operator,address,building_area,opening_hours"," "," ","name=Panaderia","shop=bakery"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/bakery/Goeken backen","shop","bakery","Goeken backen","Goeken backen"," "," ",0," "," "," "," "," ",0," ","bakery",true,"operator,address,building_area,opening_hours"," "," ","name=Goeken backen","shop=bakery"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/bakery/Stadtbäckerei Junge","shop","bakery","Stadtbäckerei Junge","Stadtbäckerei Junge"," "," ",0," "," "," "," "," ",0," ","bakery",true,"operator,address,building_area,opening_hours"," "," ","name=Stadtbäckerei Junge","shop=bakery"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/bakery/Boulangerie Patisserie","shop","bakery","Boulangerie Patisserie","Boulangerie Patisserie"," "," ",0," "," "," "," "," ",0," ","bakery",true,"operator,address,building_area,opening_hours"," "," ","name=Boulangerie Patisserie","shop=bakery"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/bakery/Paul","shop","bakery","Paul","Paul"," "," ",0," "," "," "," "," ",0," ","bakery",true,"operator,address,building_area,opening_hours"," "," ","name=Paul","shop=bakery"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/bakery/Хлеб","shop","bakery","Хлеб","Хлеб"," "," ",0," "," "," "," "," ",0," ","bakery",true,"operator,address,building_area,opening_hours"," "," ","name=Хлеб","shop=bakery"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/bakery/Piekarnia","shop","bakery","Piekarnia","Piekarnia"," "," ",0," "," "," "," "," ",0," ","bakery",true,"operator,address,building_area,opening_hours"," "," ","name=Piekarnia","shop=bakery"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/bakery/Пекарня","shop","bakery","Пекарня","Пекарня"," "," ",0," "," "," "," "," ",0," ","bakery",true,"operator,address,building_area,opening_hours"," "," ","name=Пекарня","shop=bakery"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/bakery/Кулиничи","shop","bakery","Кулиничи","Кулиничи"," "," ",0," "," "," "," "," ",0," ","bakery",true,"operator,address,building_area,opening_hours"," "," ","name=Кулиничи","shop=bakery"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/sports/Sports Direct","shop","sports","Sports Direct","Sports Direct"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Sports Direct","shop=sports"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/sports/Decathlon","shop","sports","Decathlon","Decathlon"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Decathlon","shop=sports"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/sports/Intersport","shop","sports","Intersport","Intersport"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Intersport","shop=sports"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/sports/Sports Authority","shop","sports","Sports Authority","Sports Authority"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Sports Authority","shop=sports"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/sports/Спортмастер","shop","sports","Спортмастер","Спортмастер"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Спортмастер","shop=sports"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/sports/Sport 2000","shop","sports","Sport 2000","Sport 2000"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Sport 2000","shop=sports"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/sports/Dick's Sporting Goods","shop","sports","Dick's Sporting Goods","Dick's Sporting Goods"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Dick's Sporting Goods","shop=sports"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/variety_store/Tedi","shop","variety_store","Tedi","Tedi"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Tedi","shop=variety_store"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/variety_store/Dollarama","shop","variety_store","Dollarama","Dollarama"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Dollarama","shop=variety_store"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/variety_store/Family Dollar","shop","variety_store","Family Dollar","Family Dollar"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Family Dollar","shop=variety_store"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/variety_store/Dollar Tree","shop","variety_store","Dollar Tree","Dollar Tree"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Dollar Tree","shop=variety_store"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/pet/Fressnapf","shop","pet","Fressnapf","Fressnapf"," "," ",0," "," "," "," "," ",0," ","dog-park",true,"operator,address,building_area,opening_hours"," "," ","name=Fressnapf","shop=pet"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/pet/PetSmart","shop","pet","PetSmart","PetSmart"," "," ",0," "," "," "," "," ",0," ","dog-park",true,"operator,address,building_area,opening_hours"," "," ","name=PetSmart","shop=pet"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/pet/Das Futterhaus","shop","pet","Das Futterhaus","Das Futterhaus"," "," ",0," "," "," "," "," ",0," ","dog-park",true,"operator,address,building_area,opening_hours"," "," ","name=Das Futterhaus","shop=pet"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/pet/Pets at Home","shop","pet","Pets at Home","Pets at Home"," "," ",0," "," "," "," "," ",0," ","dog-park",true,"operator,address,building_area,opening_hours"," "," ","name=Pets at Home","shop=pet"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/pet/Petco","shop","pet","Petco","Petco"," "," ",0," "," "," "," "," ",0," ","dog-park",true,"operator,address,building_area,opening_hours"," "," ","name=Petco","shop=pet"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/pet/Зоомагазин","shop","pet","Зоомагазин","Зоомагазин"," "," ",0," "," "," "," "," ",0," ","dog-park",true,"operator,address,building_area,opening_hours"," "," ","name=Зоомагазин","shop=pet"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/shoes/Deichmann","shop","shoes","Deichmann","Deichmann"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Deichmann","shop=shoes"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/shoes/Reno","shop","shoes","Reno","Reno"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Reno","shop=shoes"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/shoes/Ecco","shop","shoes","Ecco","Ecco"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Ecco","shop=shoes"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/shoes/Clarks","shop","shoes","Clarks","Clarks"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Clarks","shop=shoes"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/shoes/La Halle aux Chaussures","shop","shoes","La Halle aux Chaussures","La Halle aux Chaussures"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=La Halle aux Chaussures","shop=shoes"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/shoes/Brantano","shop","shoes","Brantano","Brantano"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Brantano","shop=shoes"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/shoes/Geox","shop","shoes","Geox","Geox"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Geox","shop=shoes"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/shoes/Salamander","shop","shoes","Salamander","Salamander"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Salamander","shop=shoes"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/shoes/Обувь","shop","shoes","Обувь","Обувь"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Обувь","shop=shoes"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/shoes/Payless Shoe Source","shop","shoes","Payless Shoe Source","Payless Shoe Source"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Payless Shoe Source","shop=shoes"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/shoes/Famous Footwear","shop","shoes","Famous Footwear","Famous Footwear"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Famous Footwear","shop=shoes"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/shoes/Quick Schuh","shop","shoes","Quick Schuh","Quick Schuh"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Quick Schuh","shop=shoes"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/shoes/Shoe Zone","shop","shoes","Shoe Zone","Shoe Zone"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Shoe Zone","shop=shoes"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/shoes/Foot Locker","shop","shoes","Foot Locker","Foot Locker"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Foot Locker","shop=shoes"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/shoes/Bata","shop","shoes","Bata","Bata"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Bata","shop=shoes"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/shoes/ЦентрОбувь","shop","shoes","ЦентрОбувь","ЦентрОбувь"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=ЦентрОбувь","shop=shoes"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/toys/La Grande Récré","shop","toys","La Grande Récré","La Grande Récré"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=La Grande Récré","shop=toys"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/toys/Toys R Us","shop","toys","Toys R Us","Toys R Us"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Toys R Us","shop=toys"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/toys/Intertoys","shop","toys","Intertoys","Intertoys"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Intertoys","shop=toys"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/toys/Детский мир","shop","toys","Детский мир","Детский мир"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Детский мир","shop=toys"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/toys/Игрушки","shop","toys","Игрушки","Игрушки"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Игрушки","shop=toys"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/travel_agency/Flight Centre","shop","travel_agency","Flight Centre","Flight Centre"," "," ",0," "," "," "," "," ",0," ","suitcase",true,"operator,address,building_area,opening_hours"," "," ","name=Flight Centre","shop=travel_agency"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/travel_agency/Thomas Cook","shop","travel_agency","Thomas Cook","Thomas Cook"," "," ",0," "," "," "," "," ",0," ","suitcase",true,"operator,address,building_area,opening_hours"," "," ","name=Thomas Cook","shop=travel_agency"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/jewelry/Bijou Brigitte","shop","jewelry","Bijou Brigitte","Bijou Brigitte"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Bijou Brigitte","shop=jewelry"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/jewelry/Christ","shop","jewelry","Christ","Christ"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Christ","shop=jewelry"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/jewelry/Swarovski","shop","jewelry","Swarovski","Swarovski"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Swarovski","shop=jewelry"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/optician/Fielmann","shop","optician","Fielmann","Fielmann"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Fielmann","shop=optician"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/optician/Apollo Optik","shop","optician","Apollo Optik","Apollo Optik"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Apollo Optik","shop=optician"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
